# surface survey -- labelled colour-sensor captures
# SV,label,port,t_ms,color_code,color_name,reflection,r,g,b,i
# --- YELLOW_NOTE  10:04:40  (5 s) ---
SV,YELLOW_NOTE,D,1314,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,1415,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,1415,10,WHITE,99,1020,1021,1023,1016
SV,YELLOW_NOTE,C,1516,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_NOTE,D,1516,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,1618,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_NOTE,D,1618,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,1719,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,1719,10,WHITE,98,1019,1021,1021,1013
SV,YELLOW_NOTE,C,1820,10,WHITE,99,1019,1020,1021,1014
SV,YELLOW_NOTE,D,1820,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,C,1921,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,D,1921,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,2022,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_NOTE,D,2022,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,2123,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,2123,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_NOTE,C,2224,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,D,2224,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,C,2325,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_NOTE,D,2325,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_NOTE,C,2426,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,2426,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,2527,10,WHITE,99,1020,1020,1021,1015
SV,YELLOW_NOTE,D,2527,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,2629,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_NOTE,D,2629,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,C,2730,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_NOTE,D,2730,10,WHITE,98,1019,1021,1021,1013
SV,YELLOW_NOTE,C,2831,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,2831,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,C,2932,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,D,2932,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_NOTE,C,3033,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,D,3033,10,WHITE,99,1022,1022,1023,1019
SV,YELLOW_NOTE,C,3134,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,3134,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,C,3235,10,WHITE,98,1019,1020,1021,1013
SV,YELLOW_NOTE,D,3235,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_NOTE,C,3336,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_NOTE,D,3336,10,WHITE,99,1023,1023,1023,1021
SV,YELLOW_NOTE,C,3438,10,WHITE,99,1022,1023,1023,1019
SV,YELLOW_NOTE,D,3438,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,3540,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,3540,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,C,3642,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_NOTE,D,3642,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,3744,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_NOTE,D,3744,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,C,3846,10,WHITE,99,1020,1020,1021,1015
SV,YELLOW_NOTE,D,3846,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,3948,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,3948,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_NOTE,C,4050,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,D,4050,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,4151,10,WHITE,99,1022,1023,1023,1019
SV,YELLOW_NOTE,D,4151,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_NOTE,C,4252,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,4252,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,4353,10,WHITE,98,1019,1020,1021,1013
SV,YELLOW_NOTE,D,4353,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,4454,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,D,4454,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,4555,10,WHITE,99,1020,1020,1021,1016
SV,YELLOW_NOTE,D,4555,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,C,4656,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,D,4656,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_NOTE,C,4757,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_NOTE,D,4757,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_NOTE,C,4858,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,D,4858,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_NOTE,C,4959,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,4959,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,5060,10,WHITE,99,1019,1020,1021,1014
SV,YELLOW_NOTE,D,5060,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,5161,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_NOTE,D,5161,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,C,5262,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_NOTE,D,5262,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,5363,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,D,5363,10,WHITE,98,1019,1021,1021,1013
SV,YELLOW_NOTE,C,5464,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_NOTE,D,5464,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,C,5565,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_NOTE,D,5565,10,WHITE,99,1022,1022,1023,1019
SV,YELLOW_NOTE,C,5666,10,WHITE,98,1019,1020,1021,1013
SV,YELLOW_NOTE,D,5666,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,C,5767,10,WHITE,99,1019,1020,1021,1014
SV,YELLOW_NOTE,D,5767,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,C,5869,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,D,5869,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,C,5970,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_NOTE,D,5970,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,6071,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,6071,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,C,6172,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_NOTE,D,6172,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,6273,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,D,6273,10,WHITE,99,1022,1023,1023,1019
SV,YELLOW_NOTE,C,6374,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,D,6374,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,6475,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,D,6475,10,WHITE,99,1020,1021,1023,1016
SV,YELLOW_NOTE,C,6576,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_NOTE,D,6576,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,6678,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_NOTE,D,6678,10,WHITE,98,1019,1021,1021,1013
SV,YELLOW_NOTE,C,6779,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,6779,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,6880,10,WHITE,99,1020,1020,1023,1016
SV,YELLOW_NOTE,D,6880,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_NOTE,C,6981,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,D,6981,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,C,7082,10,WHITE,98,1019,1020,1021,1013
SV,YELLOW_NOTE,D,7082,10,WHITE,98,1019,1021,1021,1013
SV,YELLOW_NOTE,C,7183,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,7183,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_NOTE,C,7284,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,D,7284,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,7385,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,D,7385,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_NOTE,C,7486,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,D,7486,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,C,7587,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_NOTE,D,7587,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,C,7688,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_NOTE,D,7688,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,7789,10,WHITE,99,1020,1020,1021,1015
SV,YELLOW_NOTE,D,7789,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,7890,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,7890,10,WHITE,99,1020,1021,1023,1016
SV,YELLOW_NOTE,C,7991,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,D,7991,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,C,8092,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,D,8092,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_NOTE,C,8193,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,8193,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,8294,10,WHITE,99,1020,1020,1023,1016
SV,YELLOW_NOTE,D,8294,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,8395,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,D,8395,10,WHITE,99,1023,1023,1023,1021
SV,YELLOW_NOTE,C,8496,10,WHITE,99,1020,1020,1021,1015
SV,YELLOW_NOTE,D,8496,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,8597,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,8597,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_NOTE,C,8698,10,WHITE,99,1022,1023,1023,1019
SV,YELLOW_NOTE,D,8698,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,8799,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,D,8799,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,C,8900,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,8900,10,WHITE,98,1019,1021,1021,1013
SV,YELLOW_NOTE,C,9001,10,WHITE,99,1019,1020,1021,1014
SV,YELLOW_NOTE,D,9001,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,C,9102,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_NOTE,D,9102,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,9203,10,WHITE,99,1020,1020,1021,1015
SV,YELLOW_NOTE,D,9203,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,9304,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,9304,10,WHITE,99,1020,1021,1023,1016
SV,YELLOW_NOTE,C,9405,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,D,9405,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,9506,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_NOTE,D,9506,10,WHITE,99,1020,1022,1023,1017
SV,YELLOW_NOTE,C,9607,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,9607,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,9708,10,WHITE,99,1019,1020,1021,1014
SV,YELLOW_NOTE,D,9708,10,WHITE,99,1022,1022,1023,1019
SV,YELLOW_NOTE,C,9809,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,D,9809,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_NOTE,C,9911,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,D,9911,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,10012,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,D,10012,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,10113,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,D,10113,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,C,10214,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_NOTE,D,10214,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,C,10315,10,WHITE,98,1019,1020,1021,1013
SV,YELLOW_NOTE,D,10315,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,10416,10,WHITE,99,1019,1020,1021,1014
SV,YELLOW_NOTE,D,10416,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_NOTE,C,10517,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_NOTE,D,10517,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,C,10618,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,D,10618,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_NOTE,C,10719,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,10719,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,10820,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,D,10820,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,10921,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,D,10921,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,11022,10,WHITE,98,1019,1020,1021,1013
SV,YELLOW_NOTE,D,11022,10,WHITE,98,1019,1021,1021,1013
SV,YELLOW_NOTE,C,11124,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,11124,10,WHITE,99,1020,1021,1023,1016
SV,YELLOW_NOTE,C,11225,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,D,11225,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_NOTE,C,11326,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,D,11326,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_NOTE,C,11428,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,11428,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,C,11529,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_NOTE,D,11529,10,WHITE,99,1022,1022,1023,1019
SV,YELLOW_NOTE,C,11631,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,D,11631,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_NOTE,C,11732,10,WHITE,99,1020,1020,1023,1016
SV,YELLOW_NOTE,D,11732,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,11833,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,11833,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_NOTE,C,11934,10,WHITE,99,1022,1023,1023,1019
SV,YELLOW_NOTE,D,11934,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,12035,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,D,12035,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_NOTE,C,12136,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,12136,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,12237,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,D,12237,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,12338,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_NOTE,D,12338,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,12439,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_NOTE,D,12439,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,C,12540,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,D,12540,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_NOTE,C,12641,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,D,12641,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,C,12742,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,D,12742,10,WHITE,99,1020,1021,1023,1016
SV,YELLOW_NOTE,C,12844,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,D,12844,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,12945,10,WHITE,98,1019,1020,1021,1013
SV,YELLOW_NOTE,D,12945,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,13046,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_NOTE,D,13046,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,C,13147,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,D,13147,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,13248,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,13248,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,C,13349,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,D,13349,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,C,13450,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_NOTE,D,13450,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,13552,10,WHITE,99,1019,1020,1021,1014
SV,YELLOW_NOTE,D,13552,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_NOTE,C,13654,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,D,13654,10,WHITE,99,1020,1021,1023,1016
SV,YELLOW_NOTE,C,13755,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_NOTE,D,13755,10,WHITE,99,1023,1023,1023,1021
SV,YELLOW_NOTE,C,13856,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_NOTE,D,13856,10,WHITE,99,1020,1021,1021,1014
SV,YELLOW_NOTE,C,13957,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_NOTE,D,13957,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_NOTE,C,14058,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_NOTE,D,14058,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,14159,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_NOTE,D,14159,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,14260,10,WHITE,98,1019,1020,1021,1013
SV,YELLOW_NOTE,D,14260,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,14361,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,14361,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_NOTE,C,14462,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_NOTE,D,14462,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,C,14563,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_NOTE,D,14563,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,14664,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_NOTE,D,14664,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_NOTE,C,14765,10,WHITE,99,1020,1020,1021,1015
SV,YELLOW_NOTE,D,14765,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_NOTE,C,14866,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_NOTE,D,14866,10,WHITE,99,1022,1022,1023,1019
SV,YELLOW_NOTE,C,14967,10,WHITE,99,1019,1020,1021,1014
SV,YELLOW_NOTE,D,14967,10,WHITE,98,1019,1021,1021,1013
# --- YELLOW_SWEEP  10:07:31  (25 s) ---
SV,YELLOW_SWEEP,C,0,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_SWEEP,D,0,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_SWEEP,C,102,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_SWEEP,D,102,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_SWEEP,C,203,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_SWEEP,D,203,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_SWEEP,C,305,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_SWEEP,D,305,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_SWEEP,C,406,10,WHITE,99,1019,1020,1021,1014
SV,YELLOW_SWEEP,D,406,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_SWEEP,C,507,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_SWEEP,D,507,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_SWEEP,C,608,10,WHITE,99,1020,1020,1021,1015
SV,YELLOW_SWEEP,D,608,10,WHITE,98,1019,1021,1021,1013
SV,YELLOW_SWEEP,C,709,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_SWEEP,D,709,10,WHITE,99,1020,1021,1023,1016
SV,YELLOW_SWEEP,C,810,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_SWEEP,D,810,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_SWEEP,C,911,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_SWEEP,D,911,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_SWEEP,C,1012,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_SWEEP,D,1012,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_SWEEP,C,1113,10,WHITE,99,1020,1020,1021,1014
SV,YELLOW_SWEEP,D,1113,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_SWEEP,C,1214,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_SWEEP,D,1214,10,WHITE,99,1023,1023,1024,1021
SV,YELLOW_SWEEP,C,1315,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_SWEEP,D,1315,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_SWEEP,C,1416,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_SWEEP,D,1416,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_SWEEP,C,1517,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_SWEEP,D,1517,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_SWEEP,C,1618,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_SWEEP,D,1618,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_SWEEP,C,1720,10,WHITE,98,1019,1020,1021,1013
SV,YELLOW_SWEEP,D,1720,10,WHITE,98,1018,1019,1021,1012
SV,YELLOW_SWEEP,C,1821,10,WHITE,99,1020,1020,1021,1014
SV,YELLOW_SWEEP,D,1821,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_SWEEP,C,1922,10,WHITE,99,1023,1024,1024,1022
SV,YELLOW_SWEEP,D,1922,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_SWEEP,C,2023,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_SWEEP,D,2023,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_SWEEP,C,2124,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_SWEEP,D,2124,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_SWEEP,C,2225,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_SWEEP,D,2225,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_SWEEP,C,2326,10,WHITE,99,1023,1023,1024,1022
SV,YELLOW_SWEEP,D,2326,10,WHITE,99,1022,1023,1023,1019
SV,YELLOW_SWEEP,C,2427,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_SWEEP,D,2427,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_SWEEP,C,2528,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_SWEEP,D,2528,10,WHITE,99,1020,1021,1023,1016
SV,YELLOW_SWEEP,C,2629,10,WHITE,99,1022,1023,1023,1021
SV,YELLOW_SWEEP,D,2629,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_SWEEP,C,2730,10,WHITE,99,1022,1023,1023,1019
SV,YELLOW_SWEEP,D,2730,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_SWEEP,C,2831,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_SWEEP,D,2831,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_SWEEP,C,2932,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_SWEEP,D,2932,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_SWEEP,C,3033,10,WHITE,99,1022,1023,1024,1021
SV,YELLOW_SWEEP,D,3033,10,WHITE,99,1021,1022,1023,1018
SV,YELLOW_SWEEP,C,3134,10,WHITE,98,1019,1019,1021,1013
SV,YELLOW_SWEEP,D,3134,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_SWEEP,C,3235,10,WHITE,98,1019,1019,1021,1012
SV,YELLOW_SWEEP,D,3235,10,WHITE,99,1021,1022,1023,1017
SV,YELLOW_SWEEP,C,3336,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_SWEEP,D,3336,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_SWEEP,C,3437,10,WHITE,99,1022,1023,1023,1020
SV,YELLOW_SWEEP,D,3437,10,WHITE,99,1020,1021,1021,1015
SV,YELLOW_SWEEP,C,3538,10,WHITE,98,1018,1019,1021,1011
SV,YELLOW_SWEEP,D,3538,10,WHITE,99,1019,1021,1021,1014
SV,YELLOW_SWEEP,C,3639,10,WHITE,99,1020,1022,1023,1016
SV,YELLOW_SWEEP,D,3639,10,WHITE,99,1023,1023,1024,1022
